DEBUG 2025-06-06 15:58:25,422 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\exceptions.py first seen with mtime 1740483565.644843
DEBUG 2025-06-06 15:58:25,422 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\gzip.py first seen with mtime 1744180886.152937
DEBUG 2025-06-06 15:58:25,422 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1747644923.1303055
DEBUG 2025-06-06 15:58:25,422 autoreload 21032 2356 File C:\PROJECTS\backend\api\admin.py first seen with mtime 1747994311.0922086
DEBUG 2025-06-06 15:58:25,422 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\signal.py first seen with mtime 1740483574.816684
DEBUG 2025-06-06 15:58:25,422 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\contrib\postgres\fields\citext.py first seen with mtime 1747644919.7388296
DEBUG 2025-06-06 15:58:25,424 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\celery\utils\log.py first seen with mtime 1747904804.1741884
DEBUG 2025-06-06 15:58:25,424 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\core\checks\database.py first seen with mtime 1747644921.97913
DEBUG 2025-06-06 15:58:25,424 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\rest_framework\templatetags\rest_framework.py first seen with mtime 1747644938.2854898
DEBUG 2025-06-06 15:58:25,424 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1747644919.678395
DEBUG 2025-06-06 15:58:25,424 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\views\generic\__init__.py first seen with mtime 1747644923.4592652
DEBUG 2025-06-06 15:58:25,424 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\protocols.py first seen with mtime 1740483565.6608353
DEBUG 2025-06-06 15:58:25,424 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1747644917.5643766
DEBUG 2025-06-06 15:58:25,425 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\staggered.py first seen with mtime 1740483565.671466
DEBUG 2025-06-06 15:58:25,425 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\corsheaders\conf.py first seen with mtime 1747645208.919098
DEBUG 2025-06-06 15:58:25,425 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\numpy\linalg\_linalg.py first seen with mtime 1747920842.1075718
DEBUG 2025-06-06 15:58:25,425 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\xml\dom\domreg.py first seen with mtime 1740483584.5737312
DEBUG 2025-06-06 15:58:25,425 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\__future__.py first seen with mtime 1740483586.2516484
